%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.003121	3	2	19	11.9	3.079e-06	1354	species	                  Enterococcus hirae
0.00104	1	1	6	25.8	4.756e-05	768486	strain	                    Enterococcus hirae ATCC 9790
0.002081	2	2	61	23.4	7.119e-06	1352	species	                  Enterococcus faecium
0.00104	1	0	30	1.13	1.528e-06	186827	family	              Aerococcaceae
0.00104	1	0	30	1.13	2.241e-06	1375	genus	                Aerococcus
0.00104	1	0	17	1	4.893e-06	1376	species	                  Aerococcus urinae
0.00104	1	1	14	1	9.055e-06	866775	strain	                    Aerococcus urinae ACS-120-V-Col10a
0.08218	79	2	1687	18.1	7.594e-07	1385	order	            Bacillales
0.04473	43	9	806	17.1	7.751e-07	186817	family	              Bacillaceae
0.03433	33	0	662	12.5	1.544e-06	1386	genus	                Bacillus
0.02497	24	0	261	7.74	3.843e-06	653685	species group	                  Bacillus subtilis group
0.02289	22	0	199	9.14	1.066e-05	1938374	species subgroup	                    Bacillus amyloliquefaciens group
0.02081	20	20	157	8.94	1.735e-05	492670	species	                      Bacillus velezensis
0.002081	2	2	42	9.9	1.184e-05	1390	species	                      Bacillus amyloliquefaciens
0.002081	2	2	56	3.36	4.163e-06	1423	species	                    Bacillus subtilis
0.008322	8	0	306	19.5	2.315e-06	86661	species group	                  Bacillus cereus group
0.006242	6	6	93	21.1	4.99e-06	1428	species	                    Bacillus thuringiensis
0.002081	2	2	76	21.1	3.368e-06	1396	species	                    Bacillus cereus
0.00104	1	0	27	2.93	4.526e-06	1792192	species group	                  Bacillus altitudinis complex
0.00104	1	1	27	2.93	4.969e-06	293387	species	                    Bacillus altitudinis
0.00104	1	0	20	88.5	9.057e-07	150247	genus	                Anoxybacillus
0.00104	1	0	6	1	1.403e-06	33934	species	                  Anoxybacillus flavithermus
0.00104	1	1	6	1	3.029e-06	491915	strain	                    Anoxybacillus flavithermus WK1
0.01664	16	0	267	14	1.229e-06	90964	family	              Staphylococcaceae
0.01664	16	7	257	14.4	1.535e-06	1279	genus	                Staphylococcus
0.004161	4	4	12	2.33	4.451e-06	29380	species	                  Staphylococcus caprae
0.003121	3	2	24	5.17	3.089e-06	1282	species	                  Staphylococcus epidermidis
0.00104	1	1	5	1.6	0.0005774	176280	strain	                    Staphylococcus epidermidis ATCC 12228
0.002081	2	2	126	16.9	9.826e-06	1280	species	                  Staphylococcus aureus
0.01456	14	0	168	13.8	2.48e-07	186822	family	              Paenibacillaceae
0.01456	14	0	119	12.5	2.206e-07	44249	genus	                Paenibacillus
0.0104	10	10	2	102	3.932e-07	162209	species	                  Paenibacillus naphthalenovorans
0.003121	3	3	8	59.6	1.881e-06	128574	species	                  Paenibacillus brasilensis
0.00104	1	1	10	37.1	8.356e-07	61624	species	                  Paenibacillus mucilaginosus
0.00104	1	1	34	215	1.526e-06	186824	family	              Thermoactinomycetaceae
0.00104	1	0	27	9.44	2.091e-07	186818	family	              Planococcaceae
0.00104	1	0	3	30	6.006e-07	648802	genus	                Rummeliibacillus
0.00104	1	1	3	30	1.628e-06	241244	species	                  Rummeliibacillus stabekisii
0.00104	1	0	142	1.11	3.675e-06	539002	no rank	              Bacillales incertae sedis
0.00104	1	0	137	1.09	1.544e-05	539738	no rank	                Bacillales Family XI. Incertae Sedis
0.00104	1	1	137	1.09	1.544e-05	1378	genus	                  Gemella
0.00104	1	0	24	5.25	4.904e-07	186820	family	              Listeriaceae
0.00104	1	0	21	5.86	4.654e-07	1637	genus	                Listeria
0.00104	1	1	3	2.33	6.649e-07	1642	species	                  Listeria innocua
0.01873	18	2	180	5.43	4.232e-06	1737404	class	          Tissierellia
0.01352	13	0	41	9.88	6.529e-06	1737407	no rank	            Tissierellia incertae sedis
0.01352	13	1	27	14.3	8.202e-06	1582879	genus	              Ezakiella
0.01248	12	12	3	52.7	1.76e-06	46507	species	                Ezakiella coagulans
0.003121	3	0	125	4.4	3.458e-06	1737405	order	            Tissierellales
0.002081	2	0	78	5.83	3.447e-06	1570339	family	              Peptoniphilaceae
0.00104	1	1	27	14	4.328e-06	165779	genus	                Anaerococcus
0.00104	1	0	17	1.59	6.559e-06	543311	genus	                Parvimonas
0.00104	1	1	17	1.59	6.559e-06	33033	species	                  Parvimonas micra
0.00104	1	0	34	1.79	4.213e-06	1737406	family	              Tissierellaceae
0.00104	1	0	22	1.64	9.867e-06	1354809	genus	                Keratinibaculum
0.00104	1	1	22	1.64	9.867e-06	1278232	species	                  Keratinibaculum paraultunense
0.4348	418	1	2841	46	4.699e-07	201174	phylum	        Actinobacteria
0.2975	286	4	1160	51.2	1.752e-05	84998	class	          Coriobacteriia
0.2497	240	1	849	45.7	2.932e-05	84999	order	            Coriobacteriales
0.2382	229	0	493	68.7	3.605e-05	84107	family	              Coriobacteriaceae
0.2382	229	6	465	65.3	4.016e-05	102106	genus	                Collinsella
0.2309	222	220	295	56.2	3.935e-05	74426	species	                  Collinsella aerofaciens
0.002081	2	2	23	2	2.045e-05	411903	strain	                    Collinsella aerofaciens ATCC 25986
0.00104	1	0	79	1.01	3.344e-05	147206	species	                  Collinsella stercoris
0.00104	1	1	79	1.01	3.344e-05	445975	strain	                    Collinsella stercoris DSM 13279
0.0104	10	0	323	4.18	2.117e-05	1643824	family	              Atopobiaceae
0.007282	7	0	39	15.7	2.269e-05	2082587	genus	                Parolsenella
0.007282	7	7	39	15.7	2.269e-05	2003188	species	                  Parolsenella catena
0.003121	3	0	231	2.73	0.0001505	2767353	genus	                Lancefieldella
0.003121	3	0	231	2.73	0.0001505	1382	species	                  Lancefieldella parvula
0.003121	3	3	231	2.73	0.0001505	521095	strain	                    Lancefieldella parvulum DSM 20469
0.04369	42	0	241	37.3	6.479e-06	1643822	order	            Eggerthellales
0.04369	42	1	241	37.3	6.479e-06	1643826	family	              Eggerthellaceae
0.0156	15	0	42	4.24	1.375e-05	644652	genus	                Gordonibacter
0.0156	15	15	42	4.24	1.375e-05	1335613	species	                  Gordonibacter urolithinfaciens
0.01456	14	0	31	13.1	2.314e-06	84111	genus	                Eggerthella
0.01456	14	14	4	31.5	1.175e-06	2690837	species	                  Eggerthella guodeyinii
0.004161	4	0	27	204	1.924e-05	1981050	genus	                Phoenicibacter
0.004161	4	4	27	204	1.924e-05	1944646	species	                  Phoenicibacter congonensis
0.004161	4	0	12	101	3.041e-06	1926677	genus	                Raoultibacter
0.004161	4	4	12	101	3.041e-06	1907662	species	                  Raoultibacter timonensis
0.002081	2	0	23	2.43	1.442e-05	84162	genus	                Cryptobacterium
0.002081	2	0	23	2.43	1.442e-05	84163	species	                  Cryptobacterium curtum
0.002081	2	2	23	2.43	1.442e-05	469378	strain	                    Cryptobacterium curtum DSM 15641
0.00104	1	1	13	4.38	2.119e-06	447020	genus	                Adlercreutzia
0.00104	1	0	7	1.14	2.251e-06	84108	genus	                Slackia
0.00104	1	1	7	1.14	2.251e-06	84110	species	                  Slackia heliotrinireducens
0.13	125	0	1329	48.3	2.255e-07	1760	class	          Actinomycetia
0.06762	65	0	537	19.3	6.14e-06	85004	order	            Bifidobacteriales
0.06762	65	0	537	19.3	6.14e-06	31953	family	              Bifidobacteriaceae
0.06762	65	46	440	18	5.75e-06	1678	genus	                Bifidobacterium
0.01352	13	13	75	9.47	1.938e-05	1681	species	                  Bifidobacterium bifidum
0.004161	4	0	56	3.07	5.051e-06	216816	species	                  Bifidobacterium longum
0.003121	3	3	43	3.51	5.018e-05	1679	subspecies	                    Bifidobacterium longum subsp. longum
0.00104	1	1	13	1.62	5.331e-06	1682	subspecies	                    Bifidobacterium longum subsp. infantis
0.002081	2	0	1	2	2.198e-07	1680	species	                  Bifidobacterium adolescentis
0.002081	2	2	1	2	3.497e-06	367928	strain	                    Bifidobacterium adolescentis ATCC 15703
0.05097	49	0	31	1.43e+03	9.741e-07	85013	order	            Frankiales
0.05097	49	0	31	1.43e+03	9.741e-07	74712	family	              Frankiaceae
0.05097	49	0	31	1.43e+03	9.741e-07	1854	genus	                Frankia
0.05097	49	49	29	1.53e+03	5.687e-06	106370	species	                  Frankia casuarinae
0.004161	4	1	75	11.4	4.978e-08	85007	order	            Corynebacteriales
0.003121	3	0	17	27.8	2.631e-08	1762	family	              Mycobacteriaceae
0.003121	3	0	16	29.5	5.267e-08	1763	genus	                Mycobacterium
0.003121	3	0	12	33	1.92e-06	77643	species group	                  Mycobacterium tuberculosis complex
0.003121	3	3	12	33	7.314e-06	1773	species	                    Mycobacterium tuberculosis
0.004161	4	1	145	4.04	1.216e-07	85006	order	            Micrococcales
0.002081	2	2	15	1.8	4.43e-08	1268	family	              Micrococcaceae
0.00104	1	0	101	5.11	2.055e-07	85023	family	              Microbacteriaceae
0.00104	1	0	27	4.37	1.609e-07	33882	genus	                Microbacterium
0.00104	1	1	23	4.74	9.298e-06	936337	species	                  Microbacterium amylolyticum
0.00104	1	0	79	8.67	2.519e-07	85009	order	            Propionibacteriales
0.00104	1	1	54	9.46	5.394e-07	31957	family	              Propionibacteriaceae
0.00104	1	0	62	9.68	3.559e-08	85011	order	            Streptomycetales
0.00104	1	0	62	9.68	3.559e-08	2062	family	              Streptomycetaceae
0.00104	1	0	55	10.4	3.286e-08	1883	genus	                Streptomyces
0.00104	1	0	12	15.9	2.095e-08	2593676	no rank	                  unclassified Streptomyces
0.00104	1	1	7	23.9	1.774e-06	465541	species	                    Streptomyces sp. Mg1
0.00104	1	0	42	7.83	2.631e-07	85012	order	            Streptosporangiales
0.00104	1	0	34	9.44	6.089e-07	2004	family	              Streptosporangiaceae
0.00104	1	1	16	1.5	3.85e-07	83681	genus	                Nonomuraea
0.004161	4	0	83	12.3	3.172e-06	84995	class	          Rubrobacteria
0.004161	4	0	83	12.3	3.172e-06	84996	order	            Rubrobacterales
0.004161	4	0	83	12.3	3.939e-06	84997	family	              Rubrobacteraceae
0.004161	4	3	83	12.3	3.939e-06	42255	genus	                Rubrobacter
0.00104	1	1	13	32.8	2.985e-06	2653852	species	                  Rubrobacter marinus
0.002081	2	0	27	35.6	1.842e-06	908620	class	          Nitriliruptoria
0.002081	2	0	18	8.83	3.958e-06	1747768	order	            Egibacterales
0.002081	2	0	18	8.83	3.958e-06	1747769	family	              Egibacteraceae
0.002081	2	0	18	8.83	3.958e-06	1747770	genus	                Egibacter
0.002081	2	2	18	8.83	3.958e-06	1670831	species	                  Egibacter rhizosphaerae
0.02393	23	0	313	11.7	4.44e-07	1798711	clade	        Cyanobacteria/Melainabacteria group
0.02393	23	18	313	11.7	4.44e-07	1117	phylum	          Cyanobacteria
0.004161	4	0	21	1.67	1.209e-06	307596	class	            Gloeobacteria
0.004161	4	0	21	1.67	1.209e-06	307595	order	              Gloeobacterales
0.004161	4	4	21	1.67	1.209e-06	1890422	family	                Gloeobacteraceae
0.00104	1	1	4	10.2	5.373e-08	2881377	order	            Pseudanabaenales
0.0156	15	5	462	78	3.315e-06	544448	phylum	        Tenericutes
0.009363	9	0	371	53.4	2.958e-06	31969	class	          Mollicutes
0.008322	8	7	105	16.6	2.371e-06	186328	order	            Entomoplasmatales
0.00104	1	0	87	18	2.549e-06	2131	family	              Spiroplasmataceae
0.00104	1	0	87	18	2.549e-06	2132	genus	                Spiroplasma
0.00104	1	0	22	6.14	3.014e-05	301585	species	                  Spiroplasma platyhelix
0.00104	1	1	22	6.14	3.014e-05	1276218	strain	                    Spiroplasma platyhelix PALS-1
0.00104	1	0	54	305	3.83e-06	186329	order	            Acholeplasmatales
0.00104	1	0	54	305	3.83e-06	2146	family	              Acholeplasmataceae
0.00104	1	1	12	1.5	2.855e-06	33926	genus	                Candidatus Phytoplasma
0.00104	1	0	11	12	5.889e-06	2799557	no rank	          Tenericutes incertae sedis
0.00104	1	0	11	12	5.889e-06	1912503	genus	            Candidatus Izimaplasma
0.00104	1	0	11	12	5.889e-06	2624196	no rank	              unclassified Candidatus Izimaplasma
0.00104	1	1	11	12	5.889e-06	1541959	species	                Candidatus Izimaplasma sp. HR1
0.003121	3	0	294	16.9	3.604e-06	200795	phylum	        Chloroflexi
0.002081	2	0	45	3.13	3.792e-06	301297	class	          Dehalococcoidia
0.00104	1	0	22	3.45	2.823e-06	1202465	order	            Dehalococcoidales
0.00104	1	0	22	3.45	2.823e-06	1202464	family	              Dehalococcoidaceae
0.00104	1	1	22	3.45	2.823e-06	61434	genus	                Dehalococcoides
0.00104	1	1	19	2.79	4.664e-06	670486	genus	            Dehalogenimonas
0.00104	1	0	30	4	1.102e-05	2682225	class	          Tepidiformia
0.00104	1	0	30	4	1.102e-05	2682226	order	            Tepidiformales
0.00104	1	0	30	4	1.102e-05	2682227	family	              Tepidiformaceae
0.00104	1	0	30	4	1.102e-05	2682228	genus	                Tepidiforma
0.00104	1	1	30	4	1.102e-05	2601677	species	                  Tepidiforma bonchosmolovskayae
36.06	34661	0	10786	580	4.043e-06	1783270	clade	      FCB group
36.06	34660	2	10702	584	4.054e-06	68336	clade	        Bacteroidetes/Chlorobi group
36.05	34656	51	10564	590	4.069e-06	976	phylum	          Bacteroidetes
35.85	34460	1	8220	687	1.757e-05	200643	class	            Bacteroidia
35.85	34457	223	8092	697	1.851e-05	171549	order	              Bacteroidales
14.51	13950	20	1291	1.92e+03	1.067e-05	171552	family	                Prevotellaceae
14.03	13487	92	1155	1.86e+03	1.009e-05	838	genus	                  Prevotella
11.13	10698	0	260	4.93e+03	7.75e-05	165179	species	                    Prevotella copri
11.13	10698	10698	260	4.93e+03	7.75e-05	537011	strain	                      Prevotella copri DSM 18205
2.502	2405	29	183	144	6.662e-06	2638335	no rank	                    unclassified Prevotella
1.323	1272	1272	39	291	1.596e-05	712471	species	                      Prevotella sp. oral taxon 475
0.6835	657	657	29	204	9.228e-06	2937774	species	                      Prevotella sp. E15-22
0.4421	425	425	26	203	7.24e-06	2913621	species	                      Prevotella sp. E9-3
0.02185	21	21	33	50.4	1.254e-05	2691580	species	                      Prevotella sp. Rep29
0.00104	1	0	15	3.33	6.505e-06	652716	species	                      Prevotella sp. oral taxon 299
0.00104	1	1	15	3.33	6.505e-06	575614	strain	                        Prevotella sp. oral taxon 299 str. F0039
0.2403	231	231	61	280	1.77e-05	2801997	species	                    Prevotella herbatica
0.01977	19	19	37	25.2	1.459e-05	76123	species	                    Prevotella enoeca
0.01248	12	12	16	119	5.535e-06	28135	species	                    Prevotella oris
0.01144	11	11	11	184	2.425e-06	28129	species	                    Prevotella denticola
0.0104	10	8	24	8.83	4.737e-06	839	species	                    Prevotella ruminicola
0.002081	2	2	15	2.8	8.806e-06	264731	strain	                      Prevotella ruminicola 23
0.003121	3	3	24	38.7	6.127e-06	28133	species	                    Prevotella nigrescens
0.002081	2	2	40	20.9	1.337e-05	28127	species	                    Prevotella buccalis
0.002081	2	2	48	10.9	8.535e-06	77095	species	                    Prevotella bryantii
0.002081	2	0	27	3.41	8.782e-06	52227	species	                    Prevotella dentalis
0.002081	2	2	27	3.41	8.782e-06	908937	strain	                      Prevotella dentalis DSM 3688
0.4463	429	0	57	204	1.52e-05	577309	genus	                  Paraprevotella
0.4463	429	0	57	204	1.52e-05	454155	species	                    Paraprevotella xylaniphila
0.4463	429	429	57	204	1.52e-05	762982	strain	                      Paraprevotella xylaniphila YIT 11841
0.01456	14	0	39	121	1.37e-05	2884814	genus	                  Pseudoprevotella
0.01456	14	14	39	121	1.37e-05	2133944	species	                    Pseudoprevotella muciniphila
8.683	8347	364	2231	500	1.356e-05	815	family	                Bacteroidaceae
5.077	4880	1211	1423	271	1.003e-05	816	genus	                  Bacteroides
1.353	1301	0	47	170	1.229e-05	290053	species	                    Bacteroides helcogenes
1.353	1301	1301	47	170	1.229e-05	693979	strain	                      Bacteroides helcogenes P 36-108
1.115	1072	1072	41	818	8.413e-06	820	species	                    Bacteroides uniformis
0.6793	653	653	399	92.4	7.088e-05	47678	species	                    Bacteroides caccae
0.5742	552	552	100	289	1.231e-05	28116	species	                    Bacteroides ovatus
0.03225	31	31	45	26	1.583e-05	28113	species	                    Bacteroides heparinolyticus
0.01769	17	17	79	4.37	6.357e-06	246787	species	                    Bacteroides cellulosilyticus
0.01144	11	11	23	16.5	6.788e-06	46506	species	                    Bacteroides stercoris
0.008322	8	8	11	3.18	2.12e-06	291645	species	                    Bacteroides nordii
0.007282	7	7	23	14.1	4.974e-06	329854	species	                    Bacteroides intestinalis
0.004161	4	0	1	32	9.412e-08	818	species	                    Bacteroides thetaiotaomicron
0.004161	4	4	1	32	0.0002825	226186	strain	                      Bacteroides thetaiotaomicron VPI-5482
0.003121	3	3	29	4.83	1.074e-05	1796613	species	                    Bacteroides caecimuris
0.003121	3	3	4	14.5	1.179e-06	2650158	species	                    Bacteroides luhongzhouii
0.003121	3	3	5	6.4	3.436e-07	817	species	                    Bacteroides fragilis
0.002081	2	2	9	3.22	3.422e-06	28119	species	                    Bacteroides zoogleoformans
0.00104	1	1	5	1	6.97e-07	291644	species	                    Bacteroides salyersiae
0.00104	1	1	2	1	5.356e-07	28111	species	                    Bacteroides eggerthii
3.228	3103	129	498	772	2.385e-05	909656	genus	                  Phocaeicola
2.293	2204	1829	111	798	2.005e-05	821	species	                    Phocaeicola vulgatus
0.3901	375	375	39	181	8.353e-05	435590	strain	                      Phocaeicola vulgatus ATCC 8482
0.5233	503	503	192	204	5.563e-05	387090	species	                    Phocaeicola coprophilus
0.2726	262	262	31	241	5.741e-06	357276	species	                    Phocaeicola dorei
0.005202	5	0	47	6.09	1.167e-05	376805	species	                    Phocaeicola salanitronis
0.005202	5	5	47	6.09	1.167e-05	667015	strain	                      Phocaeicola salanitronis DSM 18170
4.476	4303	6	83	1.05e+03	8.789e-06	2005473	family	                Muribaculaceae
4.463	4290	0	55	1.38e+03	1.717e-05	2815786	genus	                  Sodaliphilus
4.463	4290	4290	55	1.38e+03	1.717e-05	2606626	species	                    Sodaliphilus pleomorphus
0.005202	5	0	14	57.3	4.444e-06	2518495	genus	                  Duncaniella
0.005202	5	0	14	57.3	4.444e-06	2649562	no rank	                    unclassified Duncaniella
0.005202	5	5	14	57.3	4.444e-06	2576606	species	                      Duncaniella sp. B8
0.002081	2	0	7	5.43	2.288e-06	1918540	genus	                  Muribaculum
0.002081	2	2	7	5.43	2.288e-06	1796646	species	                    Muribaculum intestinale
2.923	2810	0	1136	424	2.894e-05	2005525	family	                Tannerellaceae
2.923	2810	111	1079	428	3.364e-05	375288	genus	                  Parabacteroides
1.744	1676	1676	100	997	1.899e-05	46503	species	                    Parabacteroides merdae
1.052	1011	1011	507	66.5	6.192e-05	823	species	                    Parabacteroides distasonis
0.009363	9	9	58	6.05	6.316e-06	328812	species	                    Parabacteroides goldsteinii
0.003121	3	3	53	1.96	1.377e-05	387661	species	                    Parabacteroides johnsonii
2.868	2757	0	1381	416	4.58e-05	171550	family	                Rikenellaceae
2.868	2757	30	1381	416	4.58e-05	239759	genus	                  Alistipes
1.253	1204	1204	361	461	0.000121	626932	species	                    Alistipes indistinctus
0.6179	594	594	447	167	0.0001139	2585118	species	                    Alistipes communis
0.4858	467	467	53	393	9.203e-06	328813	species	                    Alistipes onderdonkii
0.3787	364	364	52	239	1.444e-05	1288121	species	                    Alistipes senegalensis
0.08635	83	83	31	325	6.883e-06	214856	species	                    Alistipes finegoldii
0.01352	13	13	55	38.1	1.835e-05	2364787	species	                    Alistipes megaguti
0.002081	2	0	35	8.94	1.202e-05	2608932	no rank	                    unclassified Alistipes
0.002081	2	2	35	8.94	1.202e-05	2662363	species	                      Alistipes sp. dk3624
1.59	1528	4	683	480	5.346e-05	1853231	family	                Odoribacteraceae
1.316	1265	0	247	1.05e+03	6.026e-05	283168	genus	                  Odoribacter
1.316	1265	1265	247	1.05e+03	6.026e-05	28118	species	                    Odoribacter splanchnicus
0.2694	259	20	414	97.7	4.773e-05	574697	genus	                  Butyricimonas
0.129	124	124	104	67.4	2.577e-05	2093856	species	                    Butyricimonas faecalis
0.1196	115	115	81	75.8	1.823e-05	544645	species	                    Butyricimonas virosa
0.5077	488	0	271	116	4.013e-05	2005519	family	                Barnesiellaceae
0.4702	452	0	84	309	2.927e-05	397864	genus	                  Barnesiella
0.4702	452	0	84	309	2.927e-05	397865	species	                    Barnesiella viscericola
0.4702	452	452	84	309	2.927e-05	880074	strain	                      Barnesiella viscericola DSM 18177
0.03745	36	0	177	28.5	4.559e-05	1348911	genus	                  Coprobacter
0.03745	36	0	177	28.5	4.559e-05	1501392	species	                    Coprobacter secundus
0.03745	36	36	177	28.5	4.559e-05	2751153	subspecies	                      Coprobacter secundus subsp. similis
0.03849	37	0	274	7.99	1.419e-05	171551	family	                Porphyromonadaceae
0.03849	37	23	274	7.99	1.419e-05	836	genus	                  Porphyromonas
0.01144	11	0	45	15.8	2.15e-05	28123	species	                    Porphyromonas asaccharolytica
0.01144	11	11	45	15.8	2.15e-05	879243	strain	                      Porphyromonas asaccharolytica DSM 20707
0.002081	2	2	34	3.29	1.347e-05	322095	species	                    Porphyromonas somerae
0.00104	1	1	48	4.73	7.804e-06	837	species	                    Porphyromonas gingivalis
0.008322	8	0	33	17.4	9.032e-06	2005523	family	                Paludibacteraceae
0.008322	8	0	33	17.4	9.032e-06	346096	genus	                  Paludibacter
0.008322	8	0	33	17.4	9.032e-06	185300	species	                    Paludibacter propionicigenes
0.008322	8	8	33	17.4	9.032e-06	694427	strain	                      Paludibacter propionicigenes WB4
0.004161	4	0	33	8.18	1.044e-05	2760872	family	                Tenuifilaceae
0.004161	4	0	33	8.18	1.044e-05	2760873	genus	                  Tenuifilum
0.004161	4	4	33	8.18	1.044e-05	2590900	species	                    Tenuifilum thalassicum
0.002081	2	0	121	10.5	6.777e-06	2005520	family	                Dysgonomonadaceae
0.002081	2	0	35	26.3	5.442e-06	156973	genus	                  Dysgonomonas
0.002081	2	1	35	26.3	5.442e-06	2630389	no rank	                    unclassified Dysgonomonas
0.00104	1	1	1	1	4.584e-07	2714927	species	                      Dysgonomonas sp. HDW5B
0.002081	2	0	90	7.1	2.95e-06	1970189	order	              Marinilabiliales
0.002081	2	0	13	6.23	2.304e-06	1573805	family	                Marinifilaceae
0.002081	2	0	13	6.23	2.304e-06	2060722	genus	                  Labilibaculum
0.002081	2	2	13	6.23	2.304e-06	1717717	species	                    Labilibaculum antarcticum
0.05514	53	0	171	307	6.092e-07	117747	class	            Sphingobacteriia
0.05514	53	0	171	307	6.092e-07	200666	order	              Sphingobacteriales
0.05514	53	2	171	307	6.092e-07	84566	family	                Sphingobacteriaceae
0.05202	50	0	38	1.36e+03	8.462e-06	1649482	genus	                  Pseudopedobacter
0.05202	50	0	38	1.36e+03	8.462e-06	151895	species	                    Pseudopedobacter saltans
0.05202	50	50	38	1.36e+03	8.462e-06	762903	strain	                      Pseudopedobacter saltans DSM 12145
0.00104	1	0	4	2	4.63e-08	423349	genus	                  Mucilaginibacter
0.00104	1	1	2	2.5	3.774e-07	398053	species	                    Mucilaginibacter ginsenosidivorans
0.03849	37	0	633	76.9	1.218e-06	768503	class	            Cytophagia
0.03849	37	2	633	76.9	1.218e-06	768507	order	              Cytophagales
0.02081	20	0	156	60.6	7.708e-07	1853232	family	                Hymenobacteraceae
0.01769	17	17	107	82.5	7.289e-07	89966	genus	                  Hymenobacter
0.003121	3	0	12	37.2	2.865e-06	1649474	genus	                  Nibribacter
0.003121	3	3	12	37.2	2.865e-06	2698458	species	                    Nibribacter ruber
0.008322	8	0	40	568	1.657e-06	200667	family	                Flammeovirgaceae
0.008322	8	0	40	568	1.657e-06	59739	genus	                  Flammeovirga
0.008322	8	0	27	839	6.686e-06	2637820	no rank	                    unclassified Flammeovirga
0.008322	8	8	27	839	6.686e-06	1191459	species	                      Flammeovirga sp. MY04
0.003121	3	0	111	125	1.065e-06	89373	family	                Cytophagaceae
0.002081	2	2	21	595	3.787e-06	2676247	genus	                  Aquirufa
0.00104	1	1	53	23.1	6.19e-07	107	genus	                  Spirosoma
0.002081	2	1	45	7.76	6.492e-07	2896860	family	                Spirosomaceae
0.00104	1	0	5	7.8	9.387e-07	2173039	genus	                  Arcticibacterium
0.00104	1	1	5	7.8	9.387e-07	1784714	species	                    Arcticibacterium luteifluviistationis
0.00104	1	0	54	8.35	1.702e-06	2762286	family	                Fulvivirgaceae
0.00104	1	0	30	8.23	1.275e-06	396811	genus	                  Fulvivirga
0.00104	1	0	28	8.5	1.441e-06	2685541	no rank	                    unclassified Fulvivirga
0.00104	1	1	7	3.86	1.094e-06	2904246	species	                      Fulvivirga sp. W9P-11
0.00104	1	0	16	2.56	3.36e-06	1937968	family	                Bernardetiaceae
0.00104	1	0	16	2.56	3.36e-06	1937972	genus	                  Bernardetia
0.00104	1	0	16	2.56	3.36e-06	999	species	                    Bernardetia litoralis
0.00104	1	1	16	2.56	3.36e-06	880071	strain	                      Bernardetia litoralis DSM 6794
0.02601	25	0	65	12.7	3.741e-07	1853228	class	            Chitinophagia
0.02601	25	0	65	12.7	3.741e-07	1853229	order	              Chitinophagales
0.02601	25	1	65	12.7	3.741e-07	563835	family	                Chitinophagaceae
0.02289	22	0	11	59.7	1.075e-06	379899	genus	                  Niabella
0.02289	22	22	11	59.7	1.977e-06	1176587	species	                    Niabella ginsenosidivorans
0.002081	2	2	29	2.83	1.289e-06	1769012	genus	                  Arachidicoccus
0.02497	24	0	733	12.4	6.54e-07	117743	class	            Flavobacteriia
0.02497	24	1	733	12.4	6.54e-07	200644	order	              Flavobacteriales
0.01248	12	2	281	18.7	3.604e-07	49546	family	                Flavobacteriaceae
0.006242	6	0	32	48.2	6.401e-06	2706948	genus	                  Aureibaculum
0.006242	6	6	32	48.2	6.401e-06	2584122	species	                    Aureibaculum algae
0.003121	3	0	9	13	1.586e-06	178469	genus	                  Arenibacter
0.003121	3	3	9	13	1.586e-06	616991	species	                    Arenibacter algicola
0.00104	1	0	13	3.46	1.888e-06	393005	genus	                  Tamlana
0.00104	1	0	13	3.46	4.109e-06	2614803	no rank	                    unclassified Tamlana
0.00104	1	1	13	3.46	4.109e-06	1630406	species	                      Tamlana sp. s12
0.004161	4	2	148	13.4	4.888e-07	2762318	family	                Weeksellaceae
0.00104	1	1	10	55.4	1.256e-06	1778601	genus	                  Apibacter
0.00104	1	0	6	18.7	9.099e-07	34084	genus	                  Riemerella
0.00104	1	1	6	18.7	9.099e-07	34085	species	                    Riemerella anatipestifer
0.004161	4	0	84	4.27	5.01e-06	39782	family	                Blattabacteriaceae
0.004161	4	1	84	4.27	5.01e-06	34098	genus	                  Blattabacterium
0.003121	3	3	45	3.62	4.048e-06	1653831	species	                    Blattabacterium cuenoti
0.003121	3	0	113	7.99	4.898e-05	313602	no rank	                Flavobacteriales incertae sedis
0.003121	3	0	112	7.93	5.598e-05	336809	genus	                  Candidatus Sulcia
0.003121	3	2	112	7.93	5.598e-05	336810	species	                    Candidatus Sulcia muelleri
0.00104	1	1	20	3.15	7.853e-05	1189303	strain	                      Candidatus Sulcia muelleri PSPU
0.005202	5	0	37	81.1	2.26e-06	1100069	order	            Bacteroidetes Order II. Incertae sedis
0.005202	5	0	37	81.1	2.26e-06	563843	family	              Rhodothermaceae
0.005202	5	0	31	96.4	3.457e-06	146918	genus	                Salinibacter
0.005202	5	5	31	96.4	3.457e-06	146919	species	                  Salinibacter ruber
0.00104	1	0	41	15.7	3.216e-06	1937959	class	            Saprospiria
0.00104	1	0	41	15.7	3.216e-06	1936988	order	              Saprospirales
0.00104	1	0	40	15.9	4.654e-06	1937961	family	                Haliscomenobacteraceae
0.00104	1	0	40	15.9	4.654e-06	2349	genus	                  Haliscomenobacter
0.00104	1	0	40	15.9	4.654e-06	2350	species	                    Haliscomenobacter hydrossis
0.00104	1	1	40	15.9	4.654e-06	760192	strain	                      Haliscomenobacter hydrossis DSM 1100
0.002081	2	0	52	11.5	7.578e-06	1134404	phylum	          Ignavibacteriae
